#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-03-28 22:23:04.320
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 40 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.2 kHz
#Period: 833.3333333 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#50 ohm 
Time (s),Channel 1 (V)
-0.0022993425,-0.02300982664272216
-0.0022987125,-0.02367331637600852
-0.0022980825,-0.02433680610929473
-0.0022974525,-0.02566378557586654
-0.0022968225,-0.02699076504243956
-0.0022961925,-0.02732250990908311
-0.0022955625,-0.02831774450901197
-0.0022949325,-0.02931297910894128
-0.0022943025,-0.03030821370887105
-0.0022936725,-0.0313034483087999
-0.0022930425,-0.0309717034421568
-0.0022924125,-0.03263042777537157
-0.0022917825,-0.03428915210858784
-0.0022911525,-0.035284386708517
-0.0022905225,-0.03495264184187405
-0.0022898925,-0.03528438670851715
-0.0022892625,-0.03793834564166212
-0.0022886325,-0.03827009050830509
-0.0022880025,-0.03893358024159128
-0.0022873725,-0.0395970699748772
-0.0022867425,-0.04059230457480681
-0.0022861125,-0.04158753917473642
-0.0022854825,-0.04225102890802232
-0.0022848525,-0.04258277377466543
-0.0022842225,-0.04357800837459534
-0.0022835925,-0.04490498784116716
-0.0022829625,-0.04523673270781026
-0.0022823325,-0.04590022244109617
-0.0022817025,-0.04722720190766888
-0.0022810725,-0.04822243650759819
-0.0022804425,-0.04855418137424129
-0.0022798125,-0.0495494159741706
-0.0022791825,-0.04954941597417121
-0.0022785525,-0.05087639544074302
-0.0022779225,-0.05253511977395854
-0.0022772925,-0.05253511977395854
-0.0022766625,-0.05319860950724474
-0.0022760325,-0.05319860950724474
-0.0022754025,-0.05552082357374646
-0.0022747725,-0.05452558897381715
-0.0022741425,-0.05684780304031888
-0.0022735125,-0.05684780304031888
-0.0022728825,-0.05751129277360509
-0.0022722525,-0.05751129277360509
-0.0022716225,-0.05917001710682061
-0.0022709925,-0.05950176197346371
-0.0022703625,-0.05983350684010666
-0.0022697325,-0.06215572090660854
-0.0022691025,-0.06215572090660883
-0.0022684725,-0.06281921063989475
-0.0022678425,-0.06281921063989475
-0.0022672125,-0.06348270037318066
-0.0022665825,-0.06547316957303959
-0.0022659525,-0.06514142470639647
-0.0022653225,-0.06680014903961125
-0.0022646925,-0.066800149039612
-0.0022640625,-0.06746363877289804
-0.0022634325,-0.0671318939062551
-0.0022628025,-0.06812712850618441
-0.0022621725,-0.06845887337282736
-0.0022615425,-0.06845887337282751
-0.0022609125,-0.07044934257268613
-0.0022602825,-0.07078108743932908
-0.0022596525,-0.07177632203925854
-0.0022590225,-0.07177632203925914
-0.0022583925,-0.07310330150583096
-0.0022577625,-0.07310330150583096
-0.0022571325,-0.07343504637247376
-0.0022565025,-0.07277155663918786
-0.0022558725,-0.07310330150583096
-0.0022552425,-0.07476202583904573
-0.0022546125,-0.07575726043897579
-0.0022539825,-0.07642075017226214
-0.0022533525,-0.07675249503890511
-0.0022527225,-0.07675249503890511
-0.0022520925,-0.07774772963883532
-0.0022514625,-0.07973819883869303
-0.0022508325,-0.07874296423876373
-0.0022502025,-0.07841121937212077
-0.0022495725,-0.07907470910540683
-0.0022489425,-0.07940645397205039
-0.0022483125,-0.08040168857197924
-0.0022476825,-0.08040168857197924
-0.0022470525,-0.08040168857198014
-0.0022464225,-0.08239215777183787
-0.0022457925,-0.08239215777183787
-0.0022451625,-0.08206041290519492
-0.0022445325,-0.08338739237176718
-0.0022439025,-0.08272390263848096
-0.0022432725,-0.08272390263848096
-0.0022426425,-0.08371913723841028
-0.0022420125,-0.08405088210505397
-0.0022413825,-0.0853778615716258
-0.0022407525,-0.08504611670498269
-0.0022401225,-0.08604135130491154
-0.0022394925,-0.08670484103819821
-0.0022388625,-0.0857096064382689
-0.0022382325,-0.08637309617155481
-0.0022376025,-0.08736833077148441
-0.0022369725,-0.08770007563812722
-0.0022363425,-0.08703658590484131
-0.0022357125,-0.08803182050477062
-0.0022350825,-0.08803182050477062
-0.0022344525,-0.08902705510469994
-0.0022338225,-0.08803182050477062
-0.0022331925,-0.08803182050477062
-0.0022325625,-0.08836356537141372
-0.0022319325,-0.08935879997134334
-0.0022313025,-0.09002228970462925
-0.0022306725,-0.09002228970462925
-0.0022300425,-0.0896905448379863
-0.0022294125,-0.08935879997134304
-0.0022287825,-0.09035403457127235
-0.0022281525,-0.0913492691712012
-0.0022275225,-0.09134926917120166
-0.0022268925,-0.09101752430455887
-0.0022262625,-0.09168101403784476
-0.0022256325,-0.09168101403784476
-0.0022250025,-0.09234450377113097
-0.0022243725,-0.09234450377113097
-0.0022237425,-0.09168101403784476
-0.0022231125,-0.09168101403784476
-0.0022224825,-0.09201275890448787
-0.0022218525,-0.09201275890448772
-0.0022212225,-0.09168101403784476
-0.0022205925,-0.09267624863777407
-0.0022199625,-0.09267624863777377
-0.0022193325,-0.09201275890448787
-0.0022187025,-0.09333973837106029
-0.0022180725,-0.09367148323770323
-0.0022174425,-0.09333973837106029
-0.0022168125,-0.09267624863777392
-0.0022161825,-0.09234450377113097
-0.0022155525,-0.09400322810434648
-0.0022149225,-0.09267624863777407
